                 0,                  0,           0.005171,        0.005172829,               1144,   479.675479481037,   1680.74587190632,   2890.60749540155,    868.77078609705,    1.7393622235022,  -1.64506676939137,   2.10851525678864,   65.3288926391775,   55.0203369155383
                30,                  0,           0.005608,        0.005610405,               1235,   685.790247934299,    1205.4676266871,   2722.37765474925,   1816.18809932213,  0.186964753693175,  -1.86499702448502,   2.67144480769001,   65.3288926391797,   47.5365936209623
                60,                  0,           0.006453,        0.006454941,               1404,   1192.91603510674,  -358.714216431377,   1942.62648020109,   2987.16976930986,  -1.17971590857261,  -2.64063929248658,   1.57560343400687,   65.3288926391784,   31.7599860252718
                90,                  0,           0.007151,        0.007153108,               1573,   1796.26650574158,   -2585.3455614853,   692.415224706805,   2677.75007875982, -0.863237589860748,  -3.09163875136707, 0.0270407957718289,   65.3288926391772,   4.02418147727421
               120,                  0,           0.005978,        0.005979785,               1326,   1175.34782837622,  -2519.83583402695,   2667.79316991393,   931.183640382726,  -2.47130907990073,  -2.08633400217677,  0.548621545504748,   65.3288926391823,   31.5942380935074
               150,                  0,           0.006268,         0.00627014,               1352,   1156.09739917484,  -2542.26185295575,   2728.79000884923,  -651.464321344054,  -2.55496228452838,  -2.02838394955048, -0.397726340467112,   65.3288926391749,   35.0960906942169
               180,                  0,           0.006633,         0.00663477,               1456,   1488.31054253428,  -2448.65899802326,   1678.15144047741,  -2349.82400596235,  -1.52926662543317,  -2.77031930100796, -0.630671861570711,   65.3288926391773,   8.61542850550607
               210,                  0,           0.006546,        0.006548573,               1430,   1322.16554852085,  -785.668459051296,   1674.39060079314,  -3098.29791648715,  -1.23766251805824,  -2.80044949737778,  -1.19957925712572,   65.3288926391781,   27.6101691144318
               240,                  0,            0.00562,        0.005621715,               1235,   744.343133555568,   1038.95359438228,   2658.92729664246,  -2019.63152047343, -0.112879410788334,  -1.95199706465062,  -2.62795202685788,   65.3288926391797,   45.5398577542157
               270,                  0,           0.005117,        0.005118615,               1144,   501.466528452861,   1634.33504055442,   2877.74077162621,  -1002.31273536119,   1.50751470564781,   -1.6543008234708,  -2.29156503715173,   65.3288926391791,   54.0771138889303
               300,                  0,           0.004727,        0.004727345,               1066,   414.224117351754,   1785.40710740326,   2927.83935880658,  -326.739647936618,   2.50608104906773,  -1.63667742676694, -0.971885943533891,   65.3288926391771,   58.1010890372959
               330,                  0,           0.004921,         0.00492276,               1105,    408.54829375534,   1795.09911022216,   2930.34867091309,     227.9140013848,   2.59002126505177,  -1.64009015818889,  0.687501188712147,   65.3288926391784,   58.5412736882945